.model,Date,Anomaly,trend,season_12,remainder,season_adjust
STL(Anomaly ~ trend() + season(period = 12)),1967-03-01,2,0.7779815198579298,0.6455201204241077,0.5764983597179625,1.3544798795758923
STL(Anomaly ~ trend() + season(period = 12)),1967-04-01,-0.1,0.7974056731350541,-0.16958915630525023,-0.7278165168298039,0.06958915630525023
STL(Anomaly ~ trend() + season(period = 12)),1967-05-01,-0,0.7569371820752455,0.21886240990725622,-0.9757995919825018,-0.21886240990725622
STL(Anomaly ~ trend() + season(period = 12)),1967-06-01,1.1,0.7164686910154369,0.5845334800648568,-0.2010021710802936,0.5154665199351433
STL(Anomaly ~ trend() + season(period = 12)),1967-07-01,0.3,0.6760001999556283,-0.4075688866729108,0.031568686717282524,0.7075688866729108
STL(Anomaly ~ trend() + season(period = 12)),1967-08-01,1.2,0.6249603769797673,0.4555207470771584,0.11951887594307431,0.7444792529228416
STL(Anomaly ~ trend() + season(period = 12)),1967-09-01,0.8,0.5739205540039062,-0.3477697227377552,0.5738491687338491,1.1477697227377552
STL(Anomaly ~ trend() + season(period = 12)),1967-10-01,0.1,0.5228807310280451,-0.2987948162131874,-0.1240859148148577,0.3987948162131874
STL(Anomaly ~ trend() + season(period = 12)),1967-11-01,-0.7,0.5562301468207629,-0.5353892031651397,-0.7208409436556231,-0.16461079683486024
STL(Anomaly ~ trend() + season(period = 12)),1967-12-01,-0.9,0.5895795626134807,-0.07146531957057428,-1.4181142430429063,-0.8285346804294258
STL(Anomaly ~ trend() + season(period = 12)),1968-01-01,0.9,0.6229289784061984,-0.5192673015334234,0.7963383231272252,1.4192673015334236
STL(Anomaly ~ trend() + season(period = 12)),1968-02-01,2.1,0.6165740321328897,0.5390677626851201,0.9443582051819902,1.56093223731488
STL(Anomaly ~ trend() + season(period = 12)),1968-03-01,0.2,0.6102190858595811,0.7098032808241455,-1.1200223666837266,-0.5098032808241454
STL(Anomaly ~ trend() + season(period = 12)),1968-04-01,0,0.6038641395862724,-0.1796651266287459,-0.4241990129575265,0.1796651266287459
STL(Anomaly ~ trend() + season(period = 12)),1968-05-01,2.1,0.5409448540203665,0.07381213385949348,1.48524301212014,2.0261878661405066
STL(Anomaly ~ trend() + season(period = 12)),1968-06-01,1.8,0.47802556845446054,0.5204615596340701,0.8015128719114695,1.27953844036593
STL(Anomaly ~ trend() + season(period = 12)),1968-07-01,1.1,0.41510628288855467,-0.5049495588448414,1.189843275956287,1.6049495588448415
STL(Anomaly ~ trend() + season(period = 12)),1968-08-01,0.4,0.3030575804907117,0.4020016974455647,-0.30505927793627635,-0.0020016974455646652
STL(Anomaly ~ trend() + season(period = 12)),1968-09-01,-0.4,0.19100887809286873,-0.29052563916360574,-0.300483238929263,-0.10947436083639428
STL(Anomaly ~ trend() + season(period = 12)),1968-10-01,-0.1,0.07896017569502575,-0.22897924845998432,0.050019072764958566,0.12897924845998432
STL(Anomaly ~ trend() + season(period = 12)),1968-11-01,-0.6,-0.03446959110725008,-0.32021855351708234,-0.24531185537566758,-0.27978144648291764
STL(Anomaly ~ trend() + season(period = 12)),1968-12-01,0.3,-0.1478993579095259,-0.018897503305291812,0.4667968612148177,0.3188975033052918
STL(Anomaly ~ trend() + season(period = 12)),1969-01-01,-2.4,-0.26132912471180175,-0.6001798798169837,-1.5384909954712145,-1.7998201201830162
STL(Anomaly ~ trend() + season(period = 12)),1969-02-01,-0.9,-0.3474650818589622,0.4927641600142066,-1.0452990781552443,-1.3927641600142064
STL(Anomaly ~ trend() + season(period = 12)),1969-03-01,0.7,-0.4336010390061226,0.7822134278471253,0.35138761115899725,-0.08221342784712538
STL(Anomaly ~ trend() + season(period = 12)),1969-04-01,-0.6,-0.5197369961532831,-0.18316071571143605,0.10289771186471913,-0.4168392842885639
STL(Anomaly ~ trend() + season(period = 12)),1969-05-01,-0.4,-0.5403307679220941,-0.0662043663296005,0.20653513425169456,-0.33379563367039955
STL(Anomaly ~ trend() + season(period = 12)),1969-06-01,0.3,-0.5609245396909053,0.46018795666072054,0.4007365830301847,-0.16018795666072055
STL(Anomaly ~ trend() + season(period = 12)),1969-07-01,-0.8,-0.5815183114597163,-0.5997673719605666,0.3812856834202829,-0.20023262803943342
STL(Anomaly ~ trend() + season(period = 12)),1969-08-01,-0.2,-0.5589896865895787,0.3503185281043632,0.008671158485215491,-0.5503185281043632
STL(Anomaly ~ trend() + season(period = 12)),1969-09-01,-1.6,-0.5364610617194411,-0.23217265406487697,-0.831366284215682,-1.3678273459351231
STL(Anomaly ~ trend() + season(period = 12)),1969-10-01,-1.5,-0.5139324368493035,-0.1583366159923955,-0.827730947158301,-1.3416633840076044
STL(Anomaly ~ trend() + season(period = 12)),1969-11-01,-0.1,-0.4410931369038609,-0.10450267596483272,0.44559581286869365,0.004502675964832711
STL(Anomaly ~ trend() + season(period = 12)),1969-12-01,0.7,-0.3682538369584184,0.034138608110755704,1.0341152288476625,0.6658613918892442
STL(Anomaly ~ trend() + season(period = 12)),1970-01-01,-1.9,-0.2954145370129759,-0.6066127701254561,-0.997972692861568,-1.293387229874544
STL(Anomaly ~ trend() + season(period = 12)),1970-02-01,-1.7,-0.1268171000468928,0.29187995566884845,-1.8650628556219557,-1.9918799556688485
STL(Anomaly ~ trend() + season(period = 12)),1970-03-01,1,0.04178033691919025,0.9533925926691602,0.004827070411649537,0.04660740733083979
STL(Anomaly ~ trend() + season(period = 12)),1970-04-01,-0.1,0.21037777388527334,-0.13150180451852247,-0.17887596936675088,0.03150180451852247
STL(Anomaly ~ trend() + season(period = 12)),1970-05-01,0.6,0.45104454459909327,-0.2089128513365774,0.35786830673748404,0.8089128513365773
STL(Anomaly ~ trend() + season(period = 12)),1970-06-01,1.6,0.6917113153129132,0.31144118573358237,0.5968474989535045,1.2885588142664177
STL(Anomaly ~ trend() + season(period = 12)),1970-07-01,-0.6,0.9323780860267331,-0.6768583439701987,-0.8555197420565344,0.07685834397019875
STL(Anomaly ~ trend() + season(period = 12)),1970-08-01,1,1.1697630643256796,0.3170442939563391,-0.4868073582820187,0.6829557060436608
STL(Anomaly ~ trend() + season(period = 12)),1970-09-01,1.9,1.4071480426246261,-0.1650761471255564,0.6579281045009304,2.0650761471255565
STL(Anomaly ~ trend() + season(period = 12)),1970-10-01,1.7,1.6445330209235727,-0.10830009036433959,0.1637670694407669,1.8083000903643396
STL(Anomaly ~ trend() + season(period = 12)),1970-11-01,2.6,1.7556384310397997,0.10067356375287961,0.7436880052073209,2.4993264362471206
STL(Anomaly ~ trend() + season(period = 12)),1970-12-01,3.2,1.8667438411560267,0.07866567846082054,1.2545904803831531,3.12133432153918
STL(Anomaly ~ trend() + season(period = 12)),1971-01-01,0.6,1.9778492512722536,-0.6119296387809088,-0.765919612491345,1.2119296387809086
STL(Anomaly ~ trend() + season(period = 12)),1971-02-01,3.3,2.0099282928787834,0.09054211503541365,1.1995295920858027,3.209457884964586
STL(Anomaly ~ trend() + season(period = 12)),1971-03-01,3.8,2.042007334485313,1.1225484632620222,0.6354442022526645,2.6774515367379776
STL(Anomaly ~ trend() + season(period = 12)),1971-04-01,2.8,2.074086376091843,-0.08406998174029123,0.8099836056484482,2.884069981740291
STL(Anomaly ~ trend() + season(period = 12)),1971-05-01,1.4,1.994377887353909,-0.3580522189437459,-0.23632566841016334,1.7580522189437457
STL(Anomaly ~ trend() + season(period = 12)),1971-06-01,0.7,1.914669398615975,0.1537182187730981,-1.3683876173890732,0.5462817812269019
STL(Anomaly ~ trend() + season(period = 12)),1971-07-01,0.4,1.8349609098780413,-0.7654708254463313,-0.66949008443171,1.1654708254463313
STL(Anomaly ~ trend() + season(period = 12)),1971-08-01,2.5,1.664576046238707,0.2698092094350753,0.5656147443262176,2.2301907905649245
STL(Anomaly ~ trend() + season(period = 12)),1971-09-01,2.3,1.4941911825993723,-0.11437983146621493,0.9201886488668425,2.414379831466215
STL(Anomaly ~ trend() + season(period = 12)),1971-10-01,2.8,1.323806318960038,-0.07628499560543943,1.552478676645401,2.876284995605439
STL(Anomaly ~ trend() + season(period = 12)),1971-11-01,0.9,1.0870061086530847,0.2862071330122595,-0.4732132416653443,0.6137928669877404
STL(Anomaly ~ trend() + season(period = 12)),1971-12-01,0.4,0.8502058983461314,0.10354506271965938,-0.5537509610657907,0.29645493728034067
STL(Anomaly ~ trend() + season(period = 12)),1972-01-01,0.8,0.6134056880391779,-0.48948110927556254,0.6760754212363848,1.2894811092755627
STL(Anomaly ~ trend() + season(period = 12)),1972-02-01,1.8,0.34210748287958986,0.14871885587093722,1.309173661249473,1.651281144129063
STL(Anomaly ~ trend() + season(period = 12)),1972-03-01,1.1,0.07080927772000178,1.1870277548571118,-0.15783703257711346,-0.08702775485711167
STL(Anomaly ~ trend() + season(period = 12)),1972-04-01,-0.2,-0.20048892743958627,-0.10239754318954392,0.10288647062913017,-0.0976024568104561
STL(Anomaly ~ trend() + season(period = 12)),1972-05-01,-2.6,-0.4271646097096884,-0.5125820752712339,-1.660253315019078,-2.0874179247287663
STL(Anomaly ~ trend() + season(period = 12)),1972-06-01,-0.9,-0.6538402919797905,-0.04057236792557159,-0.20558734009463786,-0.8594276320744284
STL(Anomaly ~ trend() + season(period = 12)),1972-07-01,-2.4,-0.8805159742498927,-0.7274273552162267,-0.7920566705338805,-1.6725726447837732
STL(Anomaly ~ trend() + season(period = 12)),1972-08-01,-0.8,-0.9485942953413654,0.21552637382495438,-0.06693207848358906,-1.0155263738249545
STL(Anomaly ~ trend() + season(period = 12)),1972-09-01,-2.2,-1.0166726164328381,-0.06947852863260251,-1.1138488549345593,-2.1305214713673974
STL(Anomaly ~ trend() + season(period = 12)),1972-10-01,-1.5,-1.084750937524311,0.012777572544089483,-0.42802663501977856,-1.5127775725440895
STL(Anomaly ~ trend() + season(period = 12)),1972-11-01,-0.6,-0.911251088781081,0.26035166779771773,0.05089942098336331,-0.8603516677977177
STL(Anomaly ~ trend() + season(period = 12)),1972-12-01,-2.1,-0.737751240037851,0.017043304450066434,-1.3792920644122157,-2.1170433044500667
STL(Anomaly ~ trend() + season(period = 12)),1973-01-01,-0.5,-0.564251391294621,-0.35071449937281574,0.4149658906674367,-0.14928550062718426
STL(Anomaly ~ trend() + season(period = 12)),1973-02-01,-2.3,-0.26914651835727676,0.2235022727276831,-2.254355754370406,-2.523502272727683
STL(Anomaly ~ trend() + season(period = 12)),1973-03-01,1.2,0.025958354580067455,1.2684023180972457,-0.09436067267731318,-0.06840231809724573
STL(Anomaly ~ trend() + season(period = 12)),1973-04-01,0.1,0.32106322751741173,-0.1050060225580356,-0.11605720495937616,0.20500602255803557
STL(Anomaly ~ trend() + season(period = 12)),1973-05-01,0.7,0.6847953810216603,-0.6525690390822438,0.6677736580605833,1.3525690390822436
STL(Anomaly ~ trend() + season(period = 12)),1973-06-01,1.8,1.0485275345259089,-0.22252365347138556,0.9739961189454767,2.0225236534713855
STL(Anomaly ~ trend() + season(period = 12)),1973-07-01,1,1.4122596880301574,-0.6792481751968888,0.2669884871667314,1.6792481751968888
STL(Anomaly ~ trend() + season(period = 12)),1973-08-01,2.1,1.69117509583867,0.1687584159397601,0.24006648822156995,1.93124158406024
STL(Anomaly ~ trend() + season(period = 12)),1973-09-01,2,1.9700905036471825,-0.019683180138370185,0.04959267649118759,2.01968318013837
STL(Anomaly ~ trend() + season(period = 12)),1973-10-01,1.3,2.2490059114556953,0.10439183868974138,-1.0533977501454366,1.1956081613102587
STL(Anomaly ~ trend() + season(period = 12)),1973-11-01,4.3,2.3191603657604554,0.23470555291480208,1.7461340813247426,4.065294447085198
STL(Anomaly ~ trend() + season(period = 12)),1973-12-01,3,2.3893148200652155,-0.07102341069862934,0.6817085906334137,3.071023410698629
STL(Anomaly ~ trend() + season(period = 12)),1974-01-01,4,2.4594692743699755,-0.2167670902713842,1.7572978159014085,4.216767090271384
STL(Anomaly ~ trend() + season(period = 12)),1974-02-01,3.4,2.3974958581893624,0.24343778588716078,0.7590663559234767,3.156562214112839
STL(Anomaly ~ trend() + season(period = 12)),1974-03-01,4,2.3355224420087493,1.1190947184638118,0.5453828395274392,2.8809052815361884
STL(Anomaly ~ trend() + season(period = 12)),1974-04-01,1.6,2.273549025828136,-0.16591000409962225,-0.5076390217285138,1.7659100040996223
STL(Anomaly ~ trend() + season(period = 12)),1974-05-01,1.6,2.0748088911951874,-0.4478347168839402,-0.026974174311247268,2.04783471688394
STL(Anomaly ~ trend() + season(period = 12)),1974-06-01,0.7,1.8760687565622385,-0.18098210085960018,-0.9950866557026383,0.8809821008596002
STL(Anomaly ~ trend() + season(period = 12)),1974-07-01,1.9,1.6773286219292896,-0.5123724888477509,0.7350438669184616,2.412372488847751
STL(Anomaly ~ trend() + season(period = 12)),1974-08-01,1.3,1.523328851056683,0.06854382800107213,-0.29187267905775505,1.2314561719989279
STL(Anomaly ~ trend() + season(period = 12)),1974-09-01,1.8,1.3693290801840765,-0.10566287228843332,0.5363337921043569,1.9056628722884335
STL(Anomaly ~ trend() + season(period = 12)),1974-10-01,1.5,1.2153293093114699,0.0288445591142971,0.25582613157423295,1.4711554408857028
STL(Anomaly ~ trend() + season(period = 12)),1974-11-01,-0.2,1.2421888011127629,0.14175588373208065,-1.5839446848448435,-0.34175588373208066
STL(Anomaly ~ trend() + season(period = 12)),1974-12-01,0.3,1.2690482929140556,-0.11854825473756272,-0.8505000381764929,0.41854825473756274
STL(Anomaly ~ trend() + season(period = 12)),1975-01-01,-0.8,1.2959077847153486,-0.0765769640761404,-2.019330820639208,-0.7234230359238596
STL(Anomaly ~ trend() + season(period = 12)),1975-02-01,1.3,1.433332943702605,0.2712067575922623,-0.40453970129486727,1.0287932424077377
STL(Anomaly ~ trend() + season(period = 12)),1975-03-01,2.6,1.5707581026898612,0.9792113188278136,0.05003057848232517,1.6207886811721863
STL(Anomaly ~ trend() + season(period = 12)),1975-04-01,1.9,1.7081832616771175,-0.21599180431561635,0.40780854263849897,2.1159918043156165
STL(Anomaly ~ trend() + season(period = 12)),1975-05-01,1.1,1.8934853791610806,-0.230880232031887,-0.5626051471291935,1.330880232031887
STL(Anomaly ~ trend() + season(period = 12)),1975-06-01,2.1,2.078787496645044,-0.126593958456489,0.1478064618114452,2.226593958456489
STL(Anomaly ~ trend() + season(period = 12)),1975-07-01,3.1,2.264089614129007,-0.33202378556971096,1.167934171440704,3.432023785569711
STL(Anomaly ~ trend() + season(period = 12)),1975-08-01,3.3,2.339090492561417,-0.018589566371000225,0.979499073809583,3.318589566371
STL(Anomaly ~ trend() + season(period = 12)),1975-09-01,3.4,2.4140913709938276,-0.17895319423416722,1.1648618232403396,3.5789531942341672
STL(Anomaly ~ trend() + season(period = 12)),1975-10-01,2.8,2.4890922494262377,-0.035165526216006354,0.3460732767897685,2.8351655262160063
STL(Anomaly ~ trend() + season(period = 12)),1975-11-01,1.9,2.321465285224971,0.05919123283531159,-0.48065651806028287,1.8408087671646882
STL(Anomaly ~ trend() + season(period = 12)),1975-12-01,3.5,2.1538383210237044,-0.15740666125474886,1.5035683402310442,3.6574066612547487
STL(Anomaly ~ trend() + season(period = 12)),1976-01-01,2.3,1.986211356822438,-0.11091170694787615,0.42470035012543783,2.410911706947876
STL(Anomaly ~ trend() + season(period = 12)),1976-02-01,2.8,1.6961140631127103,0.2695214327107754,0.8343645041765142,2.5304785672892245
STL(Anomaly ~ trend() + season(period = 12)),1976-03-01,2.9,1.4060167694029828,0.7209426985278331,0.7730405320691838,2.1790573014721666
STL(Anomaly ~ trend() + season(period = 12)),1976-04-01,0.5,1.1159194756932551,-0.25220268508255717,-0.36371679061069795,0.7522026850825572
STL(Anomaly ~ trend() + season(period = 12)),1976-05-01,0.6,0.8858854233574153,0.05426360391439443,-0.34014902727180973,0.5457363960856055
STL(Anomaly ~ trend() + season(period = 12)),1976-06-01,0.4,0.6558513710215754,0.018718402400005517,-0.2745697734215809,0.3812815975999945
STL(Anomaly ~ trend() + season(period = 12)),1976-07-01,-1.4,0.4258173186857355,-0.09700573594805792,-1.7288115827376775,-1.302994264051942
STL(Anomaly ~ trend() + season(period = 12)),1976-08-01,-1.3,0.25050834450971216,-0.03516071550588012,-1.515347629003832,-1.2648392844941199
STL(Anomaly ~ trend() + season(period = 12)),1976-09-01,-1.9,0.07519937033368884,-0.20807164867925584,-1.767127721654433,-1.6919283513207442
STL(Anomaly ~ trend() + season(period = 12)),1976-10-01,0.7,-0.10010960384233453,-0.06703066088264599,0.8671402647249804,0.7670306608826459
STL(Anomaly ~ trend() + season(period = 12)),1976-11-01,1.2,-0.2139773886229272,-0.10568800381505142,1.5196653924379786,1.3056880038150513
STL(Anomaly ~ trend() + season(period = 12)),1976-12-01,-0.6,-0.3278451734035198,-0.21649147974486135,-0.05566334685161878,-0.3835085202551386
STL(Anomaly ~ trend() + season(period = 12)),1977-01-01,-0.7,-0.4417129581841125,-0.15491289057191507,-0.10337415124397242,-0.5450871094280849
STL(Anomaly ~ trend() + season(period = 12)),1977-02-01,2,-0.5278157919463741,0.2590157613341243,2.2688000306122498,1.7409842386658756
STL(Anomaly ~ trend() + season(period = 12)),1977-03-01,-0.9,-0.6139186257086358,0.45469982598982756,-0.7407812002811918,-1.3546998259898275
STL(Anomaly ~ trend() + season(period = 12)),1977-04-01,-0.7,-0.7000214594708973,-0.2953321944293973,0.29535365390029467,-0.40466780557060267
STL(Anomaly ~ trend() + season(period = 12)),1977-05-01,-0.8,-0.8441558594786996,0.3335444349389021,-0.28938857546020247,-1.1335444349389021
STL(Anomaly ~ trend() + season(period = 12)),1977-06-01,-1.5,-0.988290259486502,0.15919979757206573,-0.6709095380855639,-1.6591997975720658
STL(Anomaly ~ trend() + season(period = 12)),1977-07-01,-1.9,-1.1324246594943042,0.13421338722650025,-0.9017887277321959,-2.0342133872265
STL(Anomaly ~ trend() + season(period = 12)),1977-08-01,-1.3,-1.2007697548245015,-0.054788351826307126,-0.044441893349191464,-1.245211648173693
STL(Anomaly ~ trend() + season(period = 12)),1977-09-01,-1.3,-1.269114850154699,-0.23950415104834388,0.2086190012030429,-1.060495848951656
STL(Anomaly ~ trend() + season(period = 12)),1977-10-01,-1.7,-1.3374599454848963,-0.10060462090983041,-0.26193543360527327,-1.5993953790901696
STL(Anomaly ~ trend() + season(period = 12)),1977-11-01,-2.1,-1.2142951401472555,-0.2716708432625047,-0.61403401659024,-1.8283291567374955
STL(Anomaly ~ trend() + season(period = 12)),1977-12-01,-1.7,-1.0911303348096146,-0.27592504049125793,-0.33294462469912744,-1.424074959508742
STL(Anomaly ~ trend() + season(period = 12)),1978-01-01,-0.5,-0.9679655294719739,-0.01005589438592526,0.47802142385789914,-0.48994410561407475
STL(Anomaly ~ trend() + season(period = 12)),1978-02-01,-4.4,-0.8021136382896373,0.16327800210661314,-3.7611643638169765,-4.563278002106614
STL(Anomaly ~ trend() + season(period = 12)),1978-03-01,-0.3,-0.6362617471073009,0.12671253591872106,0.2095492111885799,-0.426712535918721
STL(Anomaly ~ trend() + season(period = 12)),1978-04-01,-0.5,-0.4704098559249643,-0.2829754642958281,0.2533853202207924,-0.2170245357041719
STL(Anomaly ~ trend() + season(period = 12)),1978-05-01,2.2,-0.3200760922696756,0.5347074771882891,1.9853686150813865,1.665292522811711
STL(Anomaly ~ trend() + season(period = 12)),1978-06-01,1.1,-0.16974232861438693,0.3411091585605268,0.9286331700538601,0.7588908414394733
STL(Anomaly ~ trend() + season(period = 12)),1978-07-01,0.9,-0.01940856495909822,0.23179730603533277,0.6876112589237655,0.6682026939646672
STL(Anomaly ~ trend() + season(period = 12)),1978-08-01,0.7,0.0942467279330523,0.005574223909002144,0.6001790481579454,0.6944257760909978
STL(Anomaly ~ trend() + season(period = 12)),1978-09-01,0.1,0.20790202082520282,-0.2615812349447934,0.15367921411959062,0.36158123494479344
STL(Anomaly ~ trend() + season(period = 12)),1978-10-01,-0.6,0.32155731371735335,-0.21287079651264032,-0.708686517204713,-0.3871292034873597
STL(Anomaly ~ trend() + season(period = 12)),1978-11-01,-0,0.3330762910862385,-0.35982331881375923,0.026747027727520745,0.35982331881375923
STL(Anomaly ~ trend() + season(period = 12)),1978-12-01,-0.1,0.34459526845512356,-0.33314337542622235,-0.11145189302890121,0.23314337542622235
STL(Anomaly ~ trend() + season(period = 12)),1979-01-01,-0.7,0.3561142458240087,0.13927901914860272,-1.1953932649726113,-0.8392790191486027
STL(Anomaly ~ trend() + season(period = 12)),1979-02-01,1.6,0.34834874590717635,0.07233204133422469,1.179319212758599,1.5276679586657753
STL(Anomaly ~ trend() + season(period = 12)),1979-03-01,0.2,0.34058324599034395,-0.1961690745906783,0.05558582860033434,0.3961690745906783
STL(Anomaly ~ trend() + season(period = 12)),1979-04-01,-0.2,0.3328177460735116,-0.2646800377729237,-0.2681377083005879,0.064680037772923693
STL(Anomaly ~ trend() + season(period = 12)),1979-05-01,0.8,0.3207046305777897,0.7426422326546396,-0.26334686323242923,0.057357767345360466
STL(Anomaly ~ trend() + season(period = 12)),1979-06-01,1.1,0.3085915150820677,0.5310296654102367,0.2603788195076957,0.5689703345897634
STL(Anomaly ~ trend() + season(period = 12)),1979-07-01,2.2,0.2964783995863458,0.3386318033496996,1.5648897970639548,1.8613681966503006
STL(Anomaly ~ trend() + season(period = 12)),1979-08-01,-0.3,0.24920699034573643,0.07640889144835307,-0.6256158817940894,-0.37640889144835304
STL(Anomaly ~ trend() + season(period = 12)),1979-09-01,0.2,0.20193558110512705,-0.2719647137386939,0.27002913263356687,0.4719647137386939
STL(Anomaly ~ trend() + season(period = 12)),1979-10-01,-0.2,0.15466417186451767,-0.31295505657075817,-0.04170911529375951,0.11295505657075816
STL(Anomaly ~ trend() + season(period = 12)),1979-11-01,-0.7,0.07630752522929256,-0.4353055683781787,-0.34100195685111384,-0.26469443162182127
STL(Anomaly ~ trend() + season(period = 12)),1979-12-01,-1.2,-0.0020491214059325524,-0.37856171745110156,-0.8193891611429658,-0.8214382825488984
STL(Anomaly ~ trend() + season(period = 12)),1980-01-01,0.7,-0.08040576804115765,0.06794962000287612,0.7124561480382815,0.6320503799971239
STL(Anomaly ~ trend() + season(period = 12)),1980-02-01,0.5,-0.12549636919305976,-0.11190845348378796,0.7374048226768476,0.6119084534837879
STL(Anomaly ~ trend() + season(period = 12)),1980-03-01,-0.7,-0.17058697034496187,-0.3513987293206313,-0.17801430033440677,-0.34860127067936864
STL(Anomaly ~ trend() + season(period = 12)),1980-04-01,-1,-0.21567757149686398,-0.1342865362202456,-0.6500358922828904,-0.8657134637797543
STL(Anomaly ~ trend() + season(period = 12)),1980-05-01,-0,-0.2086195280491299,0.8552092830934294,-0.6465897550442995,-0.8552092830934294
STL(Anomaly ~ trend() + season(period = 12)),1980-06-01,-0,-0.2015614846013958,0.5673970921734188,-0.36583560757202305,-0.5673970921734188
STL(Anomaly ~ trend() + season(period = 12)),1980-07-01,-0.1,-0.19450344115366172,0.3687260964387733,-0.2742226552851116,-0.4687260964387733
STL(Anomaly ~ trend() + season(period = 12)),1980-08-01,0.6,-0.1864557973076806,0.1828556767956324,0.6036001205120481,0.41714432320436756
STL(Anomaly ~ trend() + season(period = 12)),1980-09-01,-0.8,-0.17840815346169953,-0.11439300003874722,-0.5071988464995534,-0.6856069999612528
STL(Anomaly ~ trend() + season(period = 12)),1980-10-01,0,-0.17036050961571841,-0.3032548449414695,0.4736153545571879,0.3032548449414695
STL(Anomaly ~ trend() + season(period = 12)),1980-11-01,-0.6,-0.09473362055223304,-0.5016202355462099,-0.003646143901557,-0.09837976445379004
STL(Anomaly ~ trend() + season(period = 12)),1980-12-01,-0.1,-0.01910673148874767,-0.3769953164086216,0.29610204789736927,0.27699531640862163
STL(Anomaly ~ trend() + season(period = 12)),1981-01-01,0.6,0.056520157574737724,-0.022353783087054033,0.5658336255123163,0.622353783087054
STL(Anomaly ~ trend() + season(period = 12)),1981-02-01,-0.3,0.12510582751101834,-0.3155644584911961,-0.10954136901982225,0.015564458491196087
STL(Anomaly ~ trend() + season(period = 12)),1981-03-01,-2.1,0.19369149744729894,-0.5264854004851717,-1.7672060969621273,-1.5735145995148283
STL(Anomaly ~ trend() + season(period = 12)),1981-04-01,-0.2,0.26227716738357953,-0.02380252471692061,-0.4384746426666589,-0.17619747528307939
STL(Anomaly ~ trend() + season(period = 12)),1981-05-01,1.3,0.3392756248618077,0.9478143698681005,0.01291000527009184,0.3521856301318995
STL(Anomaly ~ trend() + season(period = 12)),1981-06-01,2,0.4162740823400358,0.5843397752549391,0.9993861424050251,1.415660224745061
STL(Anomaly ~ trend() + season(period = 12)),1981-07-01,1.4,0.493272539818264,0.37993286582864194,0.5267945943530941,1.020067134171358
STL(Anomaly ~ trend() + season(period = 12)),1981-08-01,1.2,0.5497757677216422,0.27163604233604577,0.378588189942312,0.9283639576639542
STL(Anomaly ~ trend() + season(period = 12)),1981-09-01,0.5,0.6062789956250204,0.026733397746672685,-0.13301239337169307,0.47326660225332734
STL(Anomaly ~ trend() + season(period = 12)),1981-10-01,-0.6,0.6627822235283986,-0.30827374209365077,-0.9545084814347478,-0.2917262579063492
STL(Anomaly ~ trend() + season(period = 12)),1981-11-01,0.3,0.5180116807831356,-0.5809278043626545,0.36291612357951886,0.8809278043626545
STL(Anomaly ~ trend() + season(period = 12)),1981-12-01,0.8,0.3732411380378727,-0.38609270279082203,0.8128515647529495,1.1860927027908221
STL(Anomaly ~ trend() + season(period = 12)),1982-01-01,2,0.2284705952926097,-0.07453276894978239,1.846062173657173,2.0745327689497826
STL(Anomaly ~ trend() + season(period = 12)),1982-02-01,0.4,-0.07081936448180848,-0.29640999670692414,0.7672293611887326,0.6964099967069242
STL(Anomaly ~ trend() + season(period = 12)),1982-03-01,1,-0.37010932425622667,-0.46385298654764195,1.8339623108038685,1.463852986547642
STL(Anomaly ~ trend() + season(period = 12)),1982-04-01,0.1,-0.6693992840306449,0.16148745170371498,0.6079118323269299,-0.061487451703714974
STL(Anomaly ~ trend() + season(period = 12)),1982-05-01,-0.6,-1.0733035185186346,0.8203005561489886,-0.3469970376303537,-1.4203005561489883
STL(Anomaly ~ trend() + season(period = 12)),1982-06-01,-1.7,-1.4772077530066245,0.44269112823973406,-0.6654833752331091,-2.1426911282397336
STL(Anomaly ~ trend() + season(period = 12)),1982-07-01,-2.5,-1.8811119874946143,0.2005513492629658,-0.8194393617683517,-2.700551349262966
STL(Anomaly ~ trend() + season(period = 12)),1982-08-01,-2.9,-2.220225308791101,0.3316740952788906,-1.0114487864877897,-3.2316740952788905
STL(Anomaly ~ trend() + season(period = 12)),1982-09-01,-2.9,-2.5593386300875873,0.047226497550882325,-0.38788786746329507,-2.9472264975508824
STL(Anomaly ~ trend() + season(period = 12)),1982-10-01,-2.8,-2.898451951384074,-0.22965530530354686,0.3281072566876211,-2.5703446946964528
STL(Anomaly ~ trend() + season(period = 12)),1982-11-01,-4.3,-2.879954674741449,-0.5600606502519174,-0.8599846750066336,-3.7399393497480826
STL(Anomaly ~ trend() + season(period = 12)),1982-12-01,-3.7,-2.8614573980988247,-0.36696628670973147,-0.47157631519144383,-3.3330337132902685
STL(Anomaly ~ trend() + season(period = 12)),1983-01-01,-5.8,-2.8429601214562,-0.11564768298368559,-2.8413921955601142,-5.684352317016314
STL(Anomaly ~ trend() + season(period = 12)),1983-02-01,-6,-2.574961492872947,-0.2675208557958105,-3.1575176513312426,-5.73247914420419
STL(Anomaly ~ trend() + season(period = 12)),1983-03-01,-4,-2.306962864289694,-0.39281528618525374,-1.3002218495250522,-3.607184713814746
STL(Anomaly ~ trend() + season(period = 12)),1983-04-01,-1.5,-2.038964235706441,0.35401102015814584,0.18495321554829514,-1.854011020158146
STL(Anomaly ~ trend() + season(period = 12)),1983-05-01,1,-1.6630991922751812,0.6988486400726087,1.9642505522025724,0.3011513599273913
